
	Warning... 
	   Date Selected:                 20180101:0100
	   First Entry In Datebase:       20180215:0100
	   ...Resetting Date Selected To: 20180215:0100
hancock
hourly summary

date,time,atmp,pcpn,relh,srad,wspd
03/05/2018,07:00,-0.9,0.00,65.1,31.3,1.7
03/05/2018,08:00,-0.7,0.00,64.3,197.5,2.3
03/05/2018,09:00,-0.6,0.00,57.8,320.1,2.7
03/05/2018,10:00,-0.3,0.00,53.4,537.8,2.7
03/05/2018,11:00,0.3,0.00,49.0,807.9,2.9
03/05/2018,12:00,0.3,0.00,47.3,531.7,3.0
03/05/2018,13:00,-0.1,0.00,49.2,432.9,2.7
03/05/2018,14:00,0.1,0.00,51.7,520.7,3.0
03/05/2018,15:00,-0.3,0.00,56.4,206.3,3.1
03/05/2018,16:00,-0.3,0.00,57.6,214.1,2.9
03/05/2018,17:00,0.1,0.00,53.6,107.7,3.2
03/05/2018,18:00,0.3,0.00,54.5,19.3,2.7
03/05/2018,19:00,0.4,0.00,53.1,0.0,2.7
03/05/2018,20:00,-1.4,0.00,83.9,0.0,3.0
03/05/2018,21:00,-2.1,0.00,98.9,0.0,2.4
03/05/2018,22:00,-2.1,0.00,100.0,0.0,2.5
03/05/2018,23:00,-2.1,0.00,99.9,0.0,2.2
03/05/2018,24:00,-1.9,0.00,100.0,0.0,1.7
03/06/2018,01:00,-1.8,0.00,100.0,0.0,2.0
03/06/2018,02:00,-1.7,0.00,100.0,0.0,1.6
03/06/2018,03:00,-1.6,0.00,100.0,0.0,1.4
03/06/2018,04:00,-1.5,0.00,100.0,0.0,1.1
03/06/2018,05:00,-1.5,0.00,100.0,0.0,0.9
03/06/2018,06:00,-1.6,0.00,100.0,0.0,1.1
03/06/2018,07:00,-1.5,0.00,100.0,8.3,1.3
03/06/2018,08:00,-1.5,0.00,100.0,110.6,1.5
03/06/2018,09:00,-1.6,0.00,100.0,323.3,1.9
03/06/2018,10:00,-1.4,0.00,99.9,534.2,2.4
03/06/2018,11:00,-0.9,0.00,98.8,925.8,2.9
03/06/2018,12:00,-0.2,0.00,95.9,1226.8,2.9
03/06/2018,13:00,0.1,0.00,91.1,1076.7,3.2
03/06/2018,14:00,-0.0,0.00,86.6,634.2,3.7
03/06/2018,15:00,-0.3,1.02,81.4,667.7,3.9
03/06/2018,16:00,-0.7,0.51,84.7,447.4,3.6
03/06/2018,17:00,-1.4,0.00,90.4,266.3,3.5
03/06/2018,18:00,-1.9,0.00,90.5,79.3,3.3
03/06/2018,19:00,-2.2,0.00,93.0,0.6,2.4
03/06/2018,20:00,-2.6,0.00,93.9,0.0,2.3
03/06/2018,21:00,-2.9,0.00,90.2,0.0,1.5
03/06/2018,22:00,-2.6,0.00,88.2,0.0,2.6
03/06/2018,23:00,-3.0,0.00,90.0,0.0,2.6
03/06/2018,24:00,-3.7,0.00,83.9,0.0,2.7
03/07/2018,01:00,-5.1,0.00,82.5,0.0,3.4
03/07/2018,02:00,-6.4,0.00,81.8,0.0,3.3
03/07/2018,03:00,-7.8,0.00,82.6,0.0,2.1
03/07/2018,04:00,-10.8,0.00,88.7,0.0,0.5
03/07/2018,05:00,-11.2,0.00,87.9,0.0,0.9
03/07/2018,06:00,-11.8,0.00,87.7,0.0,0.9
03/07/2018,07:00,-13.2,0.00,90.8,27.2,1.0
03/07/2018,08:00,-11.7,0.00,87.6,542.7,1.0
03/07/2018,09:00,-9.3,0.00,78.7,1201.0,2.3
03/07/2018,10:00,-7.1,0.25,69.5,1859.1,2.4
03/07/2018,11:00,-5.9,0.00,65.2,1620.4,2.8
03/07/2018,12:00,-5.8,0.00,64.8,1499.3,3.1
03/07/2018,13:00,-5.3,0.00,62.3,1803.6,3.1
03/07/2018,14:00,-5.0,0.00,62.1,1485.5,3.0
03/07/2018,15:00,-4.3,0.00,58.6,1734.8,3.1
03/07/2018,16:00,-4.3,0.00,58.9,1123.2,2.8
03/07/2018,17:00,-4.8,0.00,59.4,589.5,2.4
03/07/2018,18:00,-5.5,0.00,61.1,153.7,2.3
03/07/2018,19:00,-6.1,0.00,61.0,0.9,1.3
03/07/2018,20:00,-7.3,0.00,66.5,0.0,0.9
03/07/2018,21:00,-6.1,0.00,65.5,0.0,2.1
03/07/2018,22:00,-6.0,0.00,67.1,0.0,2.3
03/07/2018,23:00,-6.6,0.00,70.1,0.0,0.8
03/07/2018,24:00,-9.7,0.00,78.7,0.0,0.3
03/08/2018,01:00,-11.3,0.00,85.0,0.0,0.5
03/08/2018,02:00,-12.2,0.00,87.0,0.0,0.5
03/08/2018,03:00,-12.4,0.00,87.3,0.0,0.6
03/08/2018,04:00,-13.3,0.00,88.3,0.0,0.2
03/08/2018,05:00,-14.0,0.00,91.0,0.0,0.4
03/08/2018,06:00,-14.8,0.00,89.9,0.0,0.2
03/08/2018,07:00,-15.5,0.00,89.6,34.1,0.2
03/08/2018,08:00,-12.7,0.00,89.0,551.2,0.2
03/08/2018,09:00,-8.4,0.00,80.2,666.2,1.3
03/08/2018,10:00,-6.0,0.00,73.8,899.1,2.5
03/08/2018,11:00,-5.3,0.00,71.1,965.3,2.7
03/08/2018,12:00,-4.5,0.00,66.6,1373.3,3.0
03/08/2018,13:00,-3.6,0.00,63.8,1519.0,2.9
03/08/2018,14:00,-2.6,0.00,59.5,2190.2,3.2
03/08/2018,15:00,-1.9,0.00,56.7,1921.8,3.0
03/08/2018,16:00,-2.0,0.00,56.1,877.0,2.6
03/08/2018,17:00,-2.5,0.00,56.7,386.8,2.0
03/08/2018,18:00,-3.0,0.00,55.8,171.7,1.4
03/08/2018,19:00,-6.1,0.00,64.7,1.3,0.3
03/08/2018,20:00,-8.6,0.00,76.3,0.0,0.2
03/08/2018,21:00,-9.0,0.00,80.6,0.0,0.3
03/08/2018,22:00,-6.7,0.00,71.4,0.0,0.2
03/08/2018,23:00,-5.9,0.00,68.3,0.0,0.3
03/08/2018,24:00,-5.5,0.00,67.7,0.0,0.3
03/09/2018,01:00,-6.2,0.00,68.4,0.0,0.3
03/09/2018,02:00,-8.7,0.00,76.5,0.0,0.2
03/09/2018,03:00,-10.1,0.00,79.7,0.0,0.2
03/09/2018,04:00,-11.9,0.00,85.4,0.0,0.2
03/09/2018,05:00,-12.5,0.00,88.2,0.0,0.2
03/09/2018,06:00,-11.2,0.00,86.0,0.0,0.2
03/09/2018,07:00,-13.2,0.00,89.7,28.8,0.3
03/09/2018,08:00,-11.6,0.00,85.9,573.2,0.2
03/09/2018,09:00,-7.6,0.00,72.2,1134.4,0.6
03/09/2018,10:00,-5.4,0.00,63.8,1717.4,1.2
03/09/2018,11:00,-3.1,1.02,55.2,2180.5,1.1
03/09/2018,12:00,-0.4,2.29,45.0,2425.3,0.9
03/09/2018,13:00,0.9,0.25,37.8,2445.3,0.9
03/09/2018,14:00,1.3,0.00,40.1,2271.7,1.2
03/09/2018,15:00,1.8,0.00,39.5,1918.5,1.1
03/09/2018,16:00,1.7,0.00,38.9,1391.4,0.7
03/09/2018,17:00,2.0,0.00,38.1,789.9,0.5
03/09/2018,18:00,0.4,0.00,44.8,174.9,0.8
03/09/2018,19:00,-1.8,0.00,52.7,1.1,0.6
03/09/2018,20:00,-4.4,0.00,65.1,0.0,0.2
03/09/2018,21:00,-6.6,0.00,74.9,0.0,0.3
03/09/2018,22:00,-8.1,0.00,79.8,0.0,0.2
03/09/2018,23:00,-9.4,0.00,83.7,0.0,0.2
03/09/2018,24:00,-10.3,0.00,87.3,0.0,0.2
03/10/2018,01:00,-11.3,0.00,88.7,0.0,0.2
03/10/2018,02:00,-11.7,0.00,89.2,0.0,0.2
03/10/2018,03:00,-12.6,0.00,90.2,0.0,0.2
03/10/2018,04:00,-12.9,0.00,89.7,0.0,0.2
03/10/2018,05:00,-13.4,0.00,89.5,0.0,0.2
03/10/2018,06:00,-13.5,0.00,89.5,0.0,0.2
03/10/2018,07:00,-13.4,0.00,89.5,34.4,0.2
03/10/2018,08:00,-7.8,0.00,78.3,570.3,0.6
03/10/2018,09:00,-3.2,0.00,60.0,1214.2,0.8
03/10/2018,10:00,-0.5,0.00,50.2,1771.8,0.7
03/10/2018,11:00,-0.1,0.00,52.2,2186.3,1.5
03/10/2018,12:00,1.5,0.00,44.3,2416.9,1.4
03/10/2018,13:00,2.1,0.00,42.0,2440.1,1.6
03/10/2018,14:00,2.4,0.00,41.4,2262.5,2.1
03/10/2018,15:00,2.9,0.00,38.5,1500.4,1.4
03/10/2018,16:00,3.6,0.00,37.4,1381.0,1.4
03/10/2018,17:00,3.4,0.00,38.4,783.6,1.4
03/10/2018,18:00,1.9,0.00,41.3,130.5,0.6
03/10/2018,19:00,-1.3,0.00,55.2,1.0,0.3
03/10/2018,20:00,-1.9,0.00,59.3,0.0,0.2
03/10/2018,21:00,-2.5,0.00,62.7,0.0,0.3
03/10/2018,22:00,-2.9,0.00,63.8,0.0,0.3
03/10/2018,23:00,-2.8,0.00,64.0,0.0,0.9
03/10/2018,24:00,-3.1,0.00,68.9,0.0,1.2
03/11/2018,01:00,-4.3,0.00,74.3,0.0,1.2
03/11/2018,02:00,,,,,
03/11/2018,03:00,-4.8,0.00,77.8,0.0,1.0
03/11/2018,04:00,-4.9,0.00,80.0,0.0,0.7
03/11/2018,05:00,-5.3,0.00,85.3,0.0,0.2
03/11/2018,06:00,-4.8,0.00,85.9,0.0,0.2
03/11/2018,07:00,-4.7,0.00,86.0,0.0,0.2
03/11/2018,08:00,-5.4,0.00,88.4,55.1,0.2
03/11/2018,09:00,-4.3,0.00,87.2,264.1,0.2
03/11/2018,10:00,-2.2,0.00,78.0,805.5,0.5
03/11/2018,11:00,-0.4,0.00,71.2,1602.8,1.7
03/11/2018,12:00,0.7,0.00,65.2,1386.1,1.9
03/11/2018,13:00,2.0,0.00,60.2,1568.7,1.2
03/11/2018,14:00,3.4,0.00,47.9,1910.0,1.8
03/11/2018,15:00,4.2,0.00,48.1,1779.6,1.9
03/11/2018,16:00,4.0,0.00,50.0,1281.3,1.5
03/11/2018,17:00,3.6,0.00,54.9,608.4,1.8
03/11/2018,18:00,3.4,0.00,57.7,296.8,1.1
03/11/2018,19:00,2.9,0.00,60.8,64.0,0.8
03/11/2018,20:00,2.3,0.00,63.8,0.9,1.4
03/11/2018,21:00,1.6,0.00,68.3,0.0,1.6
03/11/2018,22:00,0.8,0.00,73.1,0.0,0.9
03/11/2018,23:00,0.7,0.00,76.5,0.0,1.1
03/11/2018,24:00,0.9,0.00,78.0,0.0,1.8
03/12/2018,01:00,1.0,0.00,81.7,0.0,2.4
03/12/2018,02:00,0.9,0.00,85.1,0.0,1.9
03/12/2018,03:00,1.0,0.00,83.8,0.0,2.1
03/12/2018,04:00,0.9,0.00,81.3,0.0,1.8
03/12/2018,05:00,0.9,0.00,75.3,0.0,2.8
03/12/2018,06:00,0.4,0.00,70.8,0.0,2.6
03/12/2018,07:00,-0.0,0.00,76.8,0.0,3.4
03/12/2018,08:00,-1.0,0.00,79.6,55.9,2.6
03/12/2018,09:00,-1.3,0.00,80.5,527.9,2.4
03/12/2018,10:00,-0.5,0.00,73.7,1046.7,3.0
03/12/2018,11:00,0.6,0.00,66.3,1746.3,3.1
03/12/2018,12:00,1.9,0.00,61.0,2187.3,3.1
03/12/2018,13:00,3.1,0.00,55.1,2440.9,3.2
03/12/2018,14:00,3.5,0.00,50.4,2317.6,4.5
03/12/2018,15:00,3.0,0.00,52.2,1414.1,4.5
03/12/2018,16:00,2.1,0.00,54.1,694.2,4.1
03/12/2018,17:00,2.8,0.00,48.1,1039.8,4.1
03/12/2018,18:00,2.7,0.00,43.2,620.3,3.8
03/12/2018,19:00,1.9,0.00,43.6,229.7,4.2
03/12/2018,20:00,-0.1,0.00,51.5,1.7,1.9
03/12/2018,21:00,-2.1,0.00,59.2,0.0,0.8
03/12/2018,22:00,-2.7,0.00,62.0,0.0,1.0
03/12/2018,23:00,-3.0,0.00,63.8,0.0,0.9
03/12/2018,24:00,-3.8,0.00,67.9,0.0,0.4
03/13/2018,01:00,-4.4,0.00,74.7,0.0,0.2
03/13/2018,02:00,-4.7,0.00,78.9,0.0,0.2
03/13/2018,03:00,-2.7,0.00,68.2,0.0,1.6
03/13/2018,04:00,-2.5,0.00,67.5,0.0,2.1
03/13/2018,05:00,-3.0,0.00,67.7,0.0,2.4
03/13/2018,06:00,-3.5,0.00,67.2,0.0,2.7
03/13/2018,07:00,-4.0,0.00,70.7,0.0,3.0
03/13/2018,08:00,-4.1,0.00,73.2,66.6,3.1
03/13/2018,09:00,-3.8,0.00,69.4,413.2,4.1
03/13/2018,10:00,-2.7,0.00,65.5,1052.8,4.1
03/13/2018,11:00,-2.2,0.00,57.2,1439.4,4.8
03/13/2018,12:00,-2.8,0.00,58.4,1086.4,5.0
03/13/2018,13:00,-2.8,0.00,55.5,1627.4,5.1
03/13/2018,14:00,-3.2,0.00,56.0,1279.2,5.1
03/13/2018,15:00,-2.5,0.00,50.8,1613.2,4.8
03/13/2018,16:00,-2.1,0.00,48.8,1552.6,4.2
03/13/2018,17:00,-1.8,0.00,46.9,1434.6,3.8
03/13/2018,18:00,-1.8,0.00,47.2,854.2,3.4
03/13/2018,19:00,-2.6,0.00,50.9,214.6,3.0
03/13/2018,20:00,-3.5,0.00,56.4,2.1,2.1
03/13/2018,21:00,-4.3,0.00,61.5,0.0,0.9
03/13/2018,22:00,-4.9,0.00,66.3,0.0,0.5
03/13/2018,23:00,-5.4,0.00,68.4,0.0,1.0
03/13/2018,24:00,-6.6,0.00,74.6,0.0,0.5
03/14/2018,01:00,-8.1,0.00,82.3,0.0,0.2
03/14/2018,02:00,-9.1,0.00,87.2,0.0,0.2
03/14/2018,03:00,-8.3,0.00,82.0,0.0,0.2
03/14/2018,04:00,-8.7,0.00,82.1,0.0,0.2
03/14/2018,05:00,-7.8,0.00,77.2,0.0,0.4
03/14/2018,06:00,-6.1,0.00,67.9,0.0,1.0
03/14/2018,07:00,-5.6,0.00,65.5,0.2,1.4
03/14/2018,08:00,-5.6,0.00,66.7,57.2,1.6
03/14/2018,09:00,-4.6,0.00,65.4,313.9,1.8
03/14/2018,10:00,-2.0,0.00,60.1,1123.9,2.4
03/14/2018,11:00,0.9,0.00,43.6,1828.2,3.0
03/14/2018,12:00,3.0,0.00,37.6,2242.1,3.7
03/14/2018,13:00,4.9,0.00,33.4,2448.2,3.9
03/14/2018,14:00,6.5,0.00,35.4,2475.8,3.5
03/14/2018,15:00,7.1,0.00,39.3,2305.0,3.4
03/14/2018,16:00,7.7,0.00,40.1,1949.7,3.5
03/14/2018,17:00,8.3,0.00,39.5,1442.4,3.5
03/14/2018,18:00,7.9,0.00,40.4,849.6,2.5
03/14/2018,19:00,5.6,0.00,48.3,224.7,2.4
03/14/2018,20:00,2.3,0.00,61.8,3.0,1.4
03/14/2018,21:00,1.6,0.00,63.5,0.0,0.8
03/14/2018,22:00,1.0,0.00,65.9,0.0,0.4
03/14/2018,23:00,-0.7,0.00,72.9,0.0,0.6
03/14/2018,24:00,-1.7,0.00,77.8,0.0,0.3
03/15/2018,01:00,-3.5,0.00,88.0,0.0,0.2
03/15/2018,02:00,-3.9,0.00,89.5,0.0,0.2
03/15/2018,03:00,-4.4,0.00,92.1,0.0,0.2
03/15/2018,04:00,-4.9,0.00,93.5,0.0,0.2
03/15/2018,05:00,-4.7,0.00,91.5,0.0,0.5
03/15/2018,06:00,-3.6,0.00,83.4,0.0,1.4
03/15/2018,07:00,-3.5,0.00,82.3,0.5,2.0
03/15/2018,08:00,-3.7,0.00,83.1,59.2,1.8
03/15/2018,09:00,-1.5,0.00,76.5,710.0,2.3
03/15/2018,10:00,-0.1,0.00,71.1,1278.3,3.4
03/15/2018,11:00,0.9,0.00,62.9,1900.5,3.8
03/15/2018,12:00,1.9,0.00,57.7,2286.9,3.8
03/15/2018,13:00,2.7,0.00,50.8,2495.9,3.7
03/15/2018,14:00,3.1,0.00,43.8,2526.6,4.2
03/15/2018,15:00,3.3,0.00,40.2,2357.3,4.1
03/15/2018,16:00,3.5,0.00,38.4,1999.2,4.0
03/15/2018,17:00,3.2,0.00,37.8,1486.8,3.9
03/15/2018,18:00,2.5,0.00,36.3,885.5,3.8
03/15/2018,19:00,1.2,0.00,38.4,233.5,3.0
03/15/2018,20:00,-0.4,0.00,46.7,2.1,1.9
03/15/2018,21:00,-1.8,0.00,47.6,0.0,1.5
03/15/2018,22:00,-2.7,0.00,48.0,0.0,1.2
03/15/2018,23:00,-2.8,0.00,47.4,0.0,2.0
03/15/2018,24:00,-3.3,0.00,45.4,0.0,3.2
03/16/2018,01:00,-4.3,0.00,47.3,0.0,2.5
03/16/2018,02:00,-5.0,0.00,47.9,0.0,1.5
03/16/2018,03:00,-5.8,0.00,50.4,0.0,1.0
03/16/2018,04:00,-6.7,0.00,54.5,0.0,0.6
03/16/2018,05:00,-6.7,0.00,57.0,0.0,1.3
03/16/2018,06:00,-6.8,0.00,58.9,0.0,1.2
03/16/2018,07:00,-7.2,0.00,63.1,0.6,1.2
03/16/2018,08:00,-7.5,0.00,67.1,66.1,1.0
03/16/2018,09:00,-5.4,0.00,60.1,732.2,1.4
03/16/2018,10:00,-3.5,0.00,49.8,1292.3,1.5
03/16/2018,11:00,-1.8,0.00,43.4,1824.2,1.4
03/16/2018,12:00,-0.7,0.00,40.1,2030.8,1.5
03/16/2018,13:00,0.5,0.00,35.6,2310.0,1.7
03/16/2018,14:00,1.9,0.00,34.1,2273.3,1.8
03/16/2018,15:00,3.1,0.00,31.0,2170.1,1.5
03/16/2018,16:00,3.7,0.00,30.0,1801.2,1.7
03/16/2018,17:00,4.0,0.00,31.4,1239.8,1.5
03/16/2018,18:00,3.0,0.00,34.5,449.2,1.1
03/16/2018,19:00,1.4,0.00,39.7,139.1,0.7
03/16/2018,20:00,-0.3,0.00,46.6,2.3,0.4
03/16/2018,21:00,-1.5,0.00,54.5,0.0,0.2
03/16/2018,22:00,-2.3,0.00,63.5,0.0,0.2
03/16/2018,23:00,-2.9,0.00,68.3,0.0,0.2
03/16/2018,24:00,-3.1,0.00,69.4,0.0,0.2
03/17/2018,01:00,-3.1,0.00,72.1,0.0,0.2
03/17/2018,02:00,-3.7,0.00,72.4,0.0,0.4
03/17/2018,03:00,-3.6,0.00,67.2,0.0,0.7
03/17/2018,04:00,-3.4,0.00,63.4,0.0,0.6
03/17/2018,05:00,-5.1,0.00,72.7,0.0,0.2
03/17/2018,06:00,-6.2,0.00,82.2,0.0,0.3
03/17/2018,07:00,-7.2,0.00,85.5,0.9,0.2
03/17/2018,08:00,-6.8,0.00,86.6,94.0,0.3
03/17/2018,09:00,-1.9,0.00,69.9,784.6,0.3
03/17/2018,10:00,1.4,0.00,56.0,1369.2,0.9
03/17/2018,11:00,4.8,0.00,36.5,1912.6,1.5
03/17/2018,12:00,6.4,0.00,30.1,2317.7,2.1
03/17/2018,13:00,7.7,0.00,25.9,2540.8,1.5
03/17/2018,14:00,8.5,0.00,25.3,2559.1,2.0
03/17/2018,15:00,9.1,0.00,27.9,2377.8,2.2
03/17/2018,16:00,9.6,0.00,28.5,2014.9,2.2
03/17/2018,17:00,9.8,0.00,28.1,1502.7,1.6
03/17/2018,18:00,9.8,0.00,27.8,894.6,0.7
03/17/2018,19:00,8.7,0.00,34.0,260.5,0.3
03/17/2018,20:00,2.6,0.00,48.9,4.4,0.2
03/17/2018,21:00,-0.3,0.00,59.6,0.0,0.2
03/17/2018,22:00,-1.4,0.00,66.7,0.0,0.2
03/17/2018,23:00,-2.2,0.00,74.4,0.0,0.3
03/17/2018,24:00,-2.6,0.00,76.2,0.0,0.2
03/18/2018,01:00,-3.1,0.00,79.2,0.0,0.2
03/18/2018,02:00,-3.7,0.00,82.7,0.0,0.2
03/18/2018,03:00,-4.0,0.00,85.0,0.0,0.2
03/18/2018,04:00,-4.2,0.00,86.3,0.0,0.2
03/18/2018,05:00,-4.6,0.00,88.7,0.0,0.2
03/18/2018,06:00,-5.0,0.00,88.0,0.0,0.2
03/18/2018,07:00,-5.2,0.00,86.6,1.2,0.2
03/18/2018,08:00,-3.9,0.00,82.2,111.1,0.3
03/18/2018,09:00,0.2,0.00,63.1,796.4,0.3
03/18/2018,10:00,2.4,0.00,55.6,1372.9,0.7
03/18/2018,11:00,5.4,0.00,45.9,1923.1,1.2
03/18/2018,12:00,7.8,0.00,36.6,2297.2,1.0
03/18/2018,13:00,9.7,0.00,30.0,2429.0,1.2
03/18/2018,14:00,11.3,0.00,26.2,2527.0,1.6
03/18/2018,15:00,11.8,0.00,24.3,2350.2,1.7
03/18/2018,16:00,12.2,0.00,24.0,1875.5,1.8
03/18/2018,17:00,12.0,0.00,24.4,1090.1,1.9
03/18/2018,18:00,11.0,0.00,29.8,448.9,2.2
03/18/2018,19:00,9.3,0.00,35.1,64.7,2.1
03/18/2018,20:00,7.7,0.00,36.3,1.6,1.5
03/18/2018,21:00,6.3,0.00,38.7,0.0,0.5
03/18/2018,22:00,4.7,0.00,43.2,0.0,0.4
03/18/2018,23:00,3.6,0.00,45.3,0.0,0.7
03/18/2018,24:00,3.5,0.00,50.6,0.0,1.1
03/19/2018,01:00,2.6,0.00,50.4,0.0,1.6
03/19/2018,02:00,1.8,0.00,60.4,0.0,1.9
03/19/2018,03:00,0.9,0.00,70.6,0.0,1.7
03/19/2018,04:00,-0.1,0.00,74.5,0.0,1.8
03/19/2018,05:00,-0.9,0.00,74.1,0.0,1.7
03/19/2018,06:00,-1.5,0.00,73.3,0.0,1.8
03/19/2018,07:00,-2.0,0.00,72.1,1.0,2.1
03/19/2018,08:00,-2.2,0.00,66.5,93.5,1.9
03/19/2018,09:00,-1.7,0.00,61.4,646.9,2.6
03/19/2018,10:00,0.2,0.00,52.9,1570.2,2.9
03/19/2018,11:00,1.8,0.00,46.3,1974.7,2.5
03/19/2018,12:00,2.4,0.00,46.4,2130.6,3.4
03/19/2018,13:00,2.7,0.00,48.7,1996.2,3.1
03/19/2018,14:00,4.7,0.00,46.3,2540.9,3.0
03/19/2018,15:00,5.0,0.00,44.6,2355.6,3.4
03/19/2018,16:00,4.8,0.00,43.0,1893.0,3.4
03/19/2018,17:00,4.2,0.00,43.1,1252.0,2.4
03/19/2018,18:00,3.5,0.00,44.1,909.7,2.1
03/19/2018,19:00,1.6,0.00,49.5,263.8,2.0
03/19/2018,20:00,-0.8,0.00,48.5,3.7,1.5
03/19/2018,21:00,-2.4,0.00,45.6,0.0,1.3
03/19/2018,22:00,-3.1,0.00,45.8,0.0,1.9
03/19/2018,23:00,-3.5,0.00,46.6,0.0,2.1
03/19/2018,24:00,-3.7,0.00,49.1,0.0,2.4
03/20/2018,01:00,-4.0,0.00,54.7,0.0,1.9
03/20/2018,02:00,-4.4,0.00,61.9,0.0,2.4
03/20/2018,03:00,-4.9,0.00,64.9,0.0,2.4
03/20/2018,04:00,-5.7,0.00,67.8,0.0,2.2
03/20/2018,05:00,-6.5,0.00,70.6,0.0,2.2
03/20/2018,06:00,-6.8,0.00,73.7,0.0,1.5
03/20/2018,07:00,-6.8,0.00,75.7,0.9,1.6
03/20/2018,08:00,-6.6,0.00,77.0,78.0,1.7
03/20/2018,09:00,-5.5,0.00,74.5,332.5,2.4
03/20/2018,10:00,-4.1,0.00,70.0,771.9,2.2
03/20/2018,11:00,-2.7,0.00,63.4,1153.8,2.3
03/20/2018,12:00,-1.6,0.00,57.6,1632.8,2.9
03/20/2018,13:00,-0.9,0.00,55.5,1716.8,2.7
03/20/2018,14:00,-0.0,0.00,53.0,1864.7,2.7
03/20/2018,15:00,0.6,0.00,50.2,2143.5,2.6
03/20/2018,16:00,0.4,0.00,50.5,1401.6,2.8
03/20/2018,17:00,0.1,0.00,49.7,1017.7,2.7
03/20/2018,18:00,-0.4,0.00,51.0,542.7,2.3
03/20/2018,19:00,-1.2,0.00,52.1,167.7,2.1
03/20/2018,20:00,-2.1,0.00,53.4,4.7,1.3
03/20/2018,21:00,-2.7,0.00,55.1,0.0,1.2
03/20/2018,22:00,-3.3,0.00,49.6,0.0,0.8
03/20/2018,23:00,-3.8,0.00,50.1,0.0,0.7
03/20/2018,24:00,-4.3,0.00,53.0,0.0,0.7
03/21/2018,01:00,-4.6,0.00,58.8,0.0,1.0
03/21/2018,02:00,-4.7,0.00,62.0,0.0,1.1
03/21/2018,03:00,-5.0,0.00,66.2,0.0,1.1
03/21/2018,04:00,-4.9,0.00,67.6,0.0,1.2
03/21/2018,05:00,-5.0,0.00,69.5,0.0,1.3
03/21/2018,06:00,-5.5,0.00,72.0,0.0,1.2
03/21/2018,07:00,-5.7,0.00,72.5,0.9,1.2
03/21/2018,08:00,-5.5,0.00,71.2,123.6,1.5
03/21/2018,09:00,-4.4,0.00,66.5,501.9,2.1
03/21/2018,10:00,-2.7,0.00,58.7,1151.8,1.8
03/21/2018,11:00,-1.4,0.00,53.2,1584.4,2.3
03/21/2018,12:00,0.0,0.00,44.2,2400.2,2.4
03/21/2018,13:00,1.1,0.00,36.3,2590.9,2.6
03/21/2018,14:00,2.0,0.00,32.6,2609.9,2.6
03/21/2018,15:00,2.8,0.00,28.7,2422.5,2.3
03/21/2018,16:00,3.7,0.00,27.9,2042.1,1.9
03/21/2018,17:00,4.1,0.00,27.5,1520.2,2.3
03/21/2018,18:00,3.8,0.00,31.0,918.7,2.5
03/21/2018,19:00,2.2,0.00,32.4,277.5,2.0
03/21/2018,20:00,-0.7,0.00,41.7,7.4,0.6
03/21/2018,21:00,-3.2,0.00,53.1,0.0,0.2
03/21/2018,22:00,-4.2,0.00,64.4,0.0,0.2
03/21/2018,23:00,-5.0,0.00,67.5,0.0,0.2
03/21/2018,24:00,-5.7,0.00,74.3,0.0,0.2
03/22/2018,01:00,-6.1,0.00,79.3,0.0,0.2
03/22/2018,02:00,-6.6,0.00,84.7,0.0,0.2
03/22/2018,03:00,-7.0,0.00,84.6,0.0,0.2
03/22/2018,04:00,-7.2,0.00,87.6,0.0,0.2
03/22/2018,05:00,-7.1,0.00,88.6,0.0,0.2
03/22/2018,06:00,-7.3,0.00,87.8,0.0,0.2
03/22/2018,07:00,-7.6,0.00,88.5,2.7,0.2
03/22/2018,08:00,-7.1,0.00,88.8,173.0,0.2
03/22/2018,09:00,-3.6,0.00,80.8,850.7,0.5
03/22/2018,10:00,-1.2,0.00,72.6,1419.5,0.8
03/22/2018,11:00,1.5,0.00,57.2,1967.4,1.4
03/22/2018,12:00,3.9,0.00,41.6,2361.0,2.1
03/22/2018,13:00,5.0,0.00,38.7,2569.3,2.2
03/22/2018,14:00,5.9,0.00,32.5,2587.9,3.0
03/22/2018,15:00,6.4,0.00,29.4,2453.7,2.5
03/22/2018,16:00,6.8,0.00,30.3,2054.6,3.1
03/22/2018,17:00,6.4,0.00,31.6,1547.7,3.3
03/22/2018,18:00,5.5,0.00,33.1,943.2,3.0
03/22/2018,19:00,4.1,0.00,37.0,311.1,2.1
03/22/2018,20:00,1.2,0.00,48.7,8.5,0.7
03/22/2018,21:00,-2.0,0.00,57.2,0.0,0.2
03/22/2018,22:00,-3.4,0.00,63.9,0.0,0.2
03/22/2018,23:00,-3.8,0.00,69.4,0.0,0.2
03/22/2018,24:00,-4.6,0.00,73.7,0.0,0.2
03/23/2018,01:00,-5.2,0.00,76.0,0.0,0.2
03/23/2018,02:00,-4.8,0.00,72.1,0.0,0.7
03/23/2018,03:00,-3.7,0.00,61.6,0.0,1.1
03/23/2018,04:00,-4.2,0.00,64.7,0.0,1.4
03/23/2018,05:00,-4.3,0.00,70.6,0.0,1.1
03/23/2018,06:00,-4.4,0.00,77.6,0.0,0.9
03/23/2018,07:00,-4.7,0.00,81.4,3.3,0.5
03/23/2018,08:00,-4.0,0.00,68.4,168.6,0.6
03/23/2018,09:00,-1.1,0.00,47.4,840.8,1.2
